% 1. Title: Spiral
% 2. Sources:
%   (a) Creator: Hayden Parkinson
%   (b) Institution: BYU
%   (c) Date: May 2019
%

@RELATION XOR Spiral

@ATTRIBUTE attr1 Continuous
@ATTRIBUTE attr2 Continuous
@ATTRIBUTE class {0,1}

@DATA
-0.6613338850706467,-0.4917441009013693,0
0.6613338850706467,0.4917441009013693,0
-0.4517680788155108,-0.6952612762772225,1
0.4517680788155108,0.6952612762772225,1
-0.6952612762772225,-0.4517680788155108,0
0.6952612762772225,0.4517680788155108,0
-0.40945935965608277,-0.7267627170582128,1
0.40945935965608277,0.7267627170582128,1
-0.7267627170582128,-0.40945935965608277,0
0.7267627170582128,0.40945935965608277,0
-0.3649658512821985,-0.7556783840214949,1
0.3649658512821985,0.7556783840214949,1
-0.7556783840214949,-0.3649658512821985,0
0.7556783840214949,0.3649658512821985,0
-0.31844637344623483,-0.7818575204327505,1
0.31844637344623483,0.7818575204327505,1
-0.7818575204327505,-0.31844637344623483,0
0.7818575204327505,0.31844637344623483,0
-0.2700700986152331,-0.8051591786511864,1
0.2700700986152331,0.8051591786511864,1
-0.8051591786511864,-0.2700700986152331,0
0.8051591786511864,0.2700700986152331,0
-0.2200159424481027,-0.8254529278463503,1
0.2200159424481027,0.8254529278463503,1
-0.8254529278463503,-0.2200159424481027,0
0.8254529278463503,0.2200159424481027,0
-0.16847190609990018,-0.8426195235934227,1
0.16847190609990018,0.8426195235934227,1
-0.8426195235934227,-0.16847190609990018,0
0.8426195235934227,0.16847190609990018,0
-0.11563437275362048,-0.8565515360812073,1
0.11563437275362048,0.8565515360812073,1
-0.8565515360812073,-0.11563437275362048,0
0.8565515360812073,0.11563437275362048,0
-0.06170736100053617,-0.8671539338192292,1
0.06170736100053617,0.8671539338192292,1
-0.8671539338192292,-0.06170736100053617,0
0.8671539338192292,0.06170736100053617,0
-0.006901737900955981,-0.8743446198974031,1
0.006901737900955981,0.8743446198974031,1
-0.8743446198974031,-0.006901737900955981,0
0.8743446198974031,0.006901737900955981,0
0.0485656052426579,-0.8780549180329965,1
-0.0485656052426579,0.8780549180329965,1
-0.8780549180329965,0.0485656052426579,0
0.8780549180329965,-0.0485656052426579,0
0.10447261117973833,-0.8782300058344014,1
-0.10447261117973833,0.8782300058344014,1
-0.8782300058344014,0.10447261117973833,0
0.8782300058344014,-0.10447261117973833,0
0.16059294567656093,-0.8748292929187813,1
-0.16059294567656093,0.8748292929187813,1
-0.8748292929187813,0.16059294567656093,0
0.8748292929187813,-0.16059294567656093,0
0.21669691359333249,-0.867826741740179,1
-0.21669691359333249,0.867826741740179,1
-0.867826741740179,0.21669691359333249,0
0.867826741740179,-0.21669691359333249,0
0.27255239836648293,-0.8572111292152526,1
-0.27255239836648293,0.8572111292152526,1
-0.8572111292152526,0.27255239836648293,0
0.8572111292152526,-0.27255239836648293,0
0.3279258210560423,-0.8429862474745642,1
-0.3279258210560423,0.8429862474745642,1
-0.8429862474745642,0.3279258210560423,0
0.8429862474745642,-0.3279258210560423,0
0.38258311500047776,-0.8251710423172467,1
-0.38258311500047776,0.8251710423172467,1
-0.8251710423172467,0.38258311500047776,0
0.8251710423172467,-0.38258311500047776,0
0.43629071202015,-0.8037996882049537,1
-0.43629071202015,0.8037996882049537,1
-0.8037996882049537,0.43629071202015,0
0.8037996882049537,-0.43629071202015,0
0.4888165360262551,-0.7789215988961348,1
-0.4888165360262551,0.7789215988961348,1
-0.7789215988961348,0.4888165360262551,0
0.7789215988961348,-0.4888165360262551,0
0.5399309998251269,-0.7506013730928035,1
-0.5399309998251269,0.7506013730928035,1
-0.7506013730928035,0.5399309998251269,0
0.7506013730928035,-0.5399309998251269,0
0.589408000858614,-0.7189186747479283,1
-0.589408000858614,0.7189186747479283,1
-0.7189186747479283,0.589408000858614,0
0.7189186747479283,-0.589408000858614,0
0.6370259115901709,-0.6839680479611869,1
-0.6370259115901709,0.6839680479611869,1
-0.6839680479611869,0.6370259115901709,0
0.6839680479611869,-0.6370259115901709,0
0.6825685602336057,-0.6458586666729522,1
-0.6825685602336057,0.6458586666729522,1
-0.6458586666729522,0.6825685602336057,0
0.6458586666729522,-0.6825685602336057,0
0.7258261975273284,-0.6047140196497304,1
-0.7258261975273284,0.6047140196497304,1
-0.6047140196497304,0.7258261975273284,0
0.6047140196497304,-0.7258261975273284,0
0.7665964452814833,-0.5606715315377084,1
-0.7665964452814833,0.5606715315377084,1
-0.5606715315377084,0.7665964452814833,0
0.5606715315377084,-0.7665964452814833,0
0.8046852224686263,-0.5138821210432906,1
-0.8046852224686263,0.5138821210432906,1
-0.5138821210432906,0.8046852224686263,0
0.5138821210432906,-0.8046852224686263,0
0.8399076446905099,-0.4645096975793068,1
-0.8399076446905099,0.4645096975793068,1
-0.4645096975793068,0.8399076446905099,0
0.4645096975793068,-0.8399076446905099,0
0.8720888929339402,-0.41273059799176015,1
-0.8720888929339402,0.41273059799176015,1
-0.41273059799176015,0.8720888929339402,0
0.41273059799176015,-0.8720888929339402,0
0.9010650476273965,-0.358732965253235,1
-0.9010650476273965,0.358732965253235,1
-0.358732965253235,0.9010650476273965,0
0.358732965253235,-0.9010650476273965,0
0.9266838841267832,-0.3027160712743158,1
-0.9266838841267832,0.3027160712743158,1
-0.3027160712743158,0.9266838841267832,0
0.3027160712743158,-0.9266838841267832,0
0.9488056258930097,-0.2448895862422618,1
-0.9488056258930097,0.2448895862422618,1
-0.2448895862422618,0.9488056258930097,0
0.2448895862422618,-0.9488056258930097,0
0.9673036517755588,-0.1854727971456509,1
-0.9673036517755588,0.1854727971456509,1
-0.1854727971456509,0.9673036517755588,0
0.1854727971456509,-0.9673036517755588,0
0.9820651539842804,-0.12469377838362004,1
-0.9820651539842804,0.12469377838362004,1
-0.12469377838362004,0.9820651539842804,0
0.12469377838362004,-0.9820651539842804,0
0.9929917435157571,-0.06278851758748553,1
-0.9929917435157571,0.06278851758748553,1
-0.06278851758748553,0.9929917435157571,0
0.06278851758748553,-0.9929917435157571,0
1.0,-4.898587196589413e-16,1
-1.0,4.898587196589413e-16,1
-4.898587196589413e-16,1.0,0
4.898587196589413e-16,-1.0,0
